id;sku;lot;name;auction_url;auction_end;current_auction_eur;auction_fee_rate_percent;auction_fees_eur;vat_status;vat_rate_percent;vat_eur;purchase_total_eur;photo_count;photos_reviewed;photos_reviewed_on;market_checked_on;quick_sale_lot_eur;normal_resale_gross_eur;recommended_max_bid_eur;recommended_max_bid_fees_eur;recommended_max_bid_vat_eur;recommended_max_purchase_total_eur;quick_margin_at_recommended_max_bid_eur;quick_margin_before_other_costs_eur;normal_margin_before_other_costs_eur;confidence_percent;demand;estimated_sale_days_min;estimated_sale_days_max;valuation_method;main_risks;device_checks;source_ids;source_titles;source_urls
318313;260735BA318313;33;32 tablettes et 23 liseuses;https://encheres-domaine.gouv.fr/lot/32-tablettes-et-23-liseuses.html;2026-09-15T08:00:00+00:00;400.0;11.0;44.0;non_mentionnee;;0.0;444.0;7;True;2026-09-12;2026-09-12;1300;2800;750;82.5;0.0;832.5;467.5;856.0;2356.0;57;moyenne;90;300;"Les 22 iPad sont identifiés par référence et cotés selon l'état non testé et les pièces; A2377, A2230, A2588/A2589 et A2602 portent la valeur. Android et liseuses sont décotés.";"Aucun IMEI iPad; activation, écrans et batteries inconnus. Le titre annonce 23 liseuses mais le détail n'en énumère que 22, soit 54 appareils détaillés contre 55 annoncés; ventes séparées très longues.";"[{""device"": ""22 iPad du lot"", ""imei_suffix"": null, ""imei_count"": 0, ""find_my_iphone"": ""INCONNU"", ""verification_basis"": ""description_only"", ""checked_on"": null, ""source"": ""Aucun IMEI publié — analyse de la description et des photos"", ""valuation_effect"": ""Cote prudente fondée sur l'état annoncé et les pièces récupérables ; l'absence de verrouillage n'est pas supposée.""}]";lbc_ipad_parts,lbc_ipad_pro11,lbc_ipadpro12;"[""iPad récents pour pièces — leboncoin"", ""iPad Pro 11 pouces d'occasion — leboncoin"", ""iPad Pro 12,9 pouces Cellular d'occasion — leboncoin""]";https://www.leboncoin.fr/ck/tablettes_liseuses/ipad-air-5 | https://www.leboncoin.fr/ck/tablettes_liseuses/ipad-pro-11-pouces | https://www.leboncoin.fr/ck/ordinateurs/ipad-pro-12-9-cellular
318327;260735BA318327;34;5 consoles et 2 jeux;https://encheres-domaine.gouv.fr/lot/5-consoles-et-2-jeux.html;2026-09-15T08:00:00+00:00;230.0;11.0;25.3;non_mentionnee;;0.0;255.3;4;True;2026-09-12;2026-09-12;300;600;175;19.25;0.0;194.25;105.75;44.7;344.7;61;forte;21;90;PS5, Switch, 3DS XL, 3DS, Wii et deux jeux.;"Tout non testé; accessoires et chargeurs non détaillés.";[];lbc_ps5,lbc_switch_oled;"[""Console Sony PS5 d'occasion — leboncoin"", ""Nintendo Switch OLED d'occasion — leboncoin""]";https://www.leboncoin.fr/c/consoles/console_brand%3Asony%2Bconsole_model%3Aps5 | https://www.leboncoin.fr/ck/consoles/nintendo-switch-oled
318370;260735BA318370;35;Divers appareils et ustensiles;https://encheres-domaine.gouv.fr/lot/divers-doo-2.html;2026-09-15T08:00:00+00:00;60.0;11.0;6.6;non_mentionnee;;0.0;66.6;11;True;2026-09-12;2026-09-12;250;550;140;15.4;0.0;155.4;94.6;183.4;483.4;49;moyenne;45;180;Projecteur Epson, micro AT2035, cinq appareils photo, caméscope et divers.;"Tout non testé; objets hétérogènes; nombreuses ventes de faible montant.";[];lbc_sony_a6000;"[""Sony Alpha 6000 d'occasion — leboncoin""]";https://www.leboncoin.fr/ck/photo_audio_video/sony-alpha-6000
318430;260735BA318430;36;6 PC portables et divers;https://encheres-domaine.gouv.fr/lot/6-portables-et-divers.html;2026-09-15T08:00:00+00:00;200.0;11.0;22.0;non_mentionnee;;0.0;222.0;4;True;2026-09-12;2026-09-12;550;1050;300;33.0;0.0;333.0;217.0;328.0;828.0;45;moyenne;45;180;"Six portables et accessoires; les MacBook Air M1/T2 sont retenus à valeur pièces sans contrôle de l'écran d'activation, le Pro A1502 restant reformattable.";"Tout non testé; spécifications inconnues; Activation Lock possible sur A2337/A2179 et seule une partie a des chargeurs.";"[{""device"": ""MacBook Air M1 A2337 et MacBook Air Intel T2 A2179"", ""imei_suffix"": null, ""imei_count"": 0, ""find_my_iphone"": ""À vérifier"", ""verification_basis"": ""assumed"", ""checked_on"": null, ""source"": ""Assistance Apple — les Mac Apple Silicon et T2 peuvent rester verrouillés après effacement"", ""valuation_effect"": ""La valeur réutilisable n'est pas retenue sans démarrage et écran d'activation contrôlés.""}]";lbc_macbook_m1,apple_mac_activation_lock;"[""MacBook Air M1 A2337 d'occasion — leboncoin"", ""Verrouillage d'activation du Mac — Assistance Apple""]";https://www.leboncoin.fr/ck/ordinateurs/macbook-air-a2337 | https://support.apple.com/fr-fr/102541
318523;260735BA318523;37;5 PC portables et divers;https://encheres-domaine.gouv.fr/lot/5-portables-et-divers.html;2026-09-15T08:00:00+00:00;50.0;11.0;5.5;non_mentionnee;;0.0;55.5;5;True;2026-09-12;2026-09-12;450;900;245;26.95;0.0;271.95;178.05;394.5;844.5;43;moyenne;45;180;"Cinq portables et divers; le MacBook Air M1 est retenu à valeur pièces, tandis que l'Asus X1404Z et les PC Windows portent la revente testée.";"Tout non testé; second MacBook Air non identifié, Activation Lock possible et configurations inconnues.";"[{""device"": ""MacBook Air M1 A2337 et second MacBook Air non identifié"", ""imei_suffix"": null, ""imei_count"": 0, ""find_my_iphone"": ""À vérifier"", ""verification_basis"": ""assumed"", ""checked_on"": null, ""source"": ""Assistance Apple — les Mac Apple Silicon et T2 peuvent rester verrouillés après effacement"", ""valuation_effect"": ""La valeur réutilisable n'est pas retenue sans démarrage et écran d'activation contrôlés.""}]";lbc_macbook_m1,apple_mac_activation_lock;"[""MacBook Air M1 A2337 d'occasion — leboncoin"", ""Verrouillage d'activation du Mac — Assistance Apple""]";https://www.leboncoin.fr/ck/ordinateurs/macbook-air-a2337 | https://support.apple.com/fr-fr/102541
318544;260735BA318544;38;13 PC portables;https://encheres-domaine.gouv.fr/lot/13-portables.html;2026-09-15T08:00:00+00:00;200.0;11.0;22.0;non_mentionnee;;0.0;222.0;6;True;2026-09-12;2026-09-12;850;1900;465;51.15;0.0;516.15;333.85;628.0;1678.0;44;forte;60;240;Treize portables hétérogènes, dont T14, T480s, HP 855 G7, Surface 1960 et MacBook.;"Tout non testé; configurations/activation inconnues; travail de tri important.";[];lbc_dell_7490,lbc_macbook_m1;"[""Dell Latitude 7490 i5 d'occasion — leboncoin"", ""MacBook Air M1 A2337 d'occasion — leboncoin""]";https://www.leboncoin.fr/ck/ordinateurs/pc-portable-dell-latitude-7490-i5 | https://www.leboncoin.fr/ck/ordinateurs/macbook-air-a2337
336599;260835BA336599;40;3 tablettes et divers;https://encheres-domaine.gouv.fr/lot/3-tablettes-et-divers-doo-1.html;2026-09-15T08:00:00+00:00;30.0;11.0;3.3;non_mentionnee;;0.0;33.3;9;True;2026-09-12;2026-09-12;100;200;55;6.05;0.0;61.05;38.95;66.7;166.7;52;moyenne;30;120;iPad 9 A2602 coté par état/pièces faute d'IMEI, plus Olympus E-P2 et petits appareils non testés.;"Activation et fonctionnement inconnus; référence Samsung probablement mal saisie et batterie de l'appareil photo ancienne.";"[{""device"": ""iPad 9 A2602"", ""imei_suffix"": null, ""imei_count"": 0, ""find_my_iphone"": ""INCONNU"", ""verification_basis"": ""description_only"", ""checked_on"": null, ""source"": ""Aucun IMEI publié — analyse de la description et des photos"", ""valuation_effect"": ""Cote prudente fondée sur l'état annoncé et les pièces récupérables ; l'absence de verrouillage n'est pas supposée.""}]";lbc_ipad10,lbc_ipad_parts;"[""iPad 10e génération d'occasion — leboncoin"", ""iPad récents pour pièces — leboncoin""]";https://www.leboncoin.fr/ck/tablettes_liseuses/ipad-10eme-generation | https://www.leboncoin.fr/ck/tablettes_liseuses/ipad-air-5
282679;2605JUSTBA282679;16;Console Nintendo Switch OLED;https://encheres-domaine.gouv.fr/lot/v456-007.html;2026-09-22T12:00:00+00:00;180.0;11.0;19.8;non_mentionnee;;0.0;199.8;9;True;2026-09-12;2026-09-12;320;420;205;22.55;0.0;227.55;92.45;120.2;220.2;87;forte;7;30;Switch OLED Splatoon complète, sept jeux et deux sacoches.;"Fonctionnement non explicitement garanti; titres des jeux à pondérer selon demande.";[];lbc_switch_oled;"[""Nintendo Switch OLED d'occasion — leboncoin""]";https://www.leboncoin.fr/ck/consoles/nintendo-switch-oled
309638;2601JUSTBA199748;17;Console SONY PlayStation 5;https://encheres-domaine.gouv.fr/lot/v461-57.html;2026-09-22T12:00:00+00:00;250.0;11.0;27.5;non_mentionnee;;0.0;277.5;6;True;2026-09-12;2026-09-12;300;380;190;20.9;0.0;210.9;89.1;22.5;102.5;84;forte;7;30;PS5 complète en boîte avec manette et câbles.;Modèle disque/digital et fonctionnement à vérifier.;[];lbc_ps5;"[""Console Sony PS5 d'occasion — leboncoin""]";https://www.leboncoin.fr/c/consoles/console_brand%3Asony%2Bconsole_model%3Aps5
84173;2507JUSTBA84173;18;Console NINTENDO Switch;https://encheres-domaine.gouv.fr/lot/v447-002-console-de-jeux.html;2026-09-22T12:00:00+00:00;150.0;11.0;16.5;non_mentionnee;;0.0;166.5;7;True;2026-09-12;2026-09-12;240;350;150;16.5;0.0;166.5;73.5;73.5;183.5;84;forte;7;30;Switch complète, quatre Joy-Con et six jeux.;Version de la Switch, dérive des Joy-Con et titres à vérifier.;[];lbc_switch_oled;"[""Nintendo Switch OLED d'occasion — leboncoin""]";https://www.leboncoin.fr/ck/consoles/nintendo-switch-oled
309642;2511JUSTBA166921;19;Console SONY PlayStation 5;https://encheres-domaine.gouv.fr/lot/v443-7.html;2026-09-22T12:00:00+00:00;300.0;11.0;33.0;non_mentionnee;;0.0;333.0;8;True;2026-09-12;2026-09-12;300;380;190;20.9;0.0;210.9;89.1;-33.0;47.0;84;forte;7;30;PS5 complète en boîte avec manette et câbles.;Modèle disque/digital et fonctionnement à vérifier.;[];lbc_ps5;"[""Console Sony PS5 d'occasion — leboncoin""]";https://www.leboncoin.fr/c/consoles/console_brand%3Asony%2Bconsole_model%3Aps5
347811;2609JUSTBA347811;48;Caméra GoPro Hero 10 Black;https://encheres-domaine.gouv.fr/lot/v480-001-camera-gopro-hero-10-black-et-ses-accessoires.html;2026-09-22T12:00:00+00:00;100.0;11.0;11.0;non_mentionnee;;0.0;111.0;7;True;2026-09-12;2026-09-12;180;250;115;12.65;0.0;127.65;52.35;69.0;139.0;86;forte;7;30;GoPro Hero 10 et accessoires visibles.;Batterie, étanchéité et liste exacte des accessoires à tester.;[];lbc_gopro10;"[""GoPro Hero 10 Black d'occasion — leboncoin""]";https://www.leboncoin.fr/ck/photo_audio_video/gopro-10-black
347828;2609JUSTBA347828;49;Appareil photo hybride Fujifilm X-T20;https://encheres-domaine.gouv.fr/lot/v480-002-apn-fujifilm-x-t20-et-son-objectif-18-55mm-1-2-8-4.html;2026-09-22T12:00:00+00:00;200.0;11.0;22.0;non_mentionnee;;0.0;222.0;6;True;2026-09-12;2026-09-12;500;700;315;34.65;0.0;349.65;150.35;278.0;478.0;83;forte;14;45;Fujifilm X-T20 avec objectif XF 18-55 f/2.8-4.;Déclenchements, capteur, autofocus et état optique à vérifier.;[];lbc_fuji_xt20;"[""Fujifilm X-T20 d'occasion — leboncoin""]";https://www.leboncoin.fr/ck/photo_audio_video/fujifilm-x-t20
347842;2609JUSTBA347842;50;Appareil photo hybride SONY Alpha 6000;https://encheres-domaine.gouv.fr/lot/v480-003-apn-sony-alpha-6000-et-son-objectif-e-3-5-5-6-pz-16-50mm-oss.html;2026-09-22T12:00:00+00:00;250.0;11.0;27.5;non_mentionnee;;0.0;277.5;5;True;2026-09-12;2026-09-12;300;450;190;20.9;0.0;210.9;89.1;22.5;172.5;86;forte;7;30;Sony A6000 et objectif kit 16-50 OSS.;Déclenchements, capteur, autofocus et batterie à vérifier.;[];lbc_sony_a6000;"[""Sony Alpha 6000 d'occasion — leboncoin""]";https://www.leboncoin.fr/ck/photo_audio_video/sony-alpha-6000
303291;2606JUSTBA303291;51;Ordinateur portable HP;https://encheres-domaine.gouv.fr/lot/v482-004.html;2026-09-22T12:00:00+00:00;150.0;11.0;16.5;non_mentionnee;;0.0;166.5;7;True;2026-09-12;2026-09-12;250;350;150;16.5;0.0;166.5;83.5;83.5;183.5;72;forte;14;45;ProBook 450 G9 avec chargeur, calé sous les annonces comparables faute de configuration précise.;"CPU, RAM et SSD non indiqués; compte BIOS/entreprise et batterie à vérifier.";[];lbc_hp_probook_450_g9;"[""HP ProBook 450 G9 d'occasion — leboncoin""]";https://www.leboncoin.fr/ck/ordinateurs/hp-probook-450-g9
41076;2506JUSTBA41076;52;Ordinateur portable LENOVO;https://encheres-domaine.gouv.fr/lot/2409justba01003-doo-1.html;2026-09-22T12:00:00+00:00;100.0;11.0;11.0;non_mentionnee;;0.0;111.0;7;True;2026-09-12;2026-09-12;150;220;90;9.9;0.0;99.9;50.1;39.0;109.0;78;moyenne;14;45;IdeaPad Slim 3 Chromebook 14IAN8, 8/128 Go avec chargeur.;État batterie et éventuelle gestion scolaire/entreprise à vérifier.;[];;[];
126221;2509JUSTBA126221;53;Ordinateur portable ASUS;https://encheres-domaine.gouv.fr/lot/v448-010.html;2026-09-22T12:00:00+00:00;150.0;11.0;16.5;non_mentionnee;;0.0;166.5;8;True;2026-09-12;2026-09-12;140;220;80;8.8;0.0;88.8;51.2;-26.5;53.5;65;moyenne;14;60;Asus M509D 8/512 Go avec chargeur, estimation médiane faute de CPU.;Processeur exact, batterie et état écran non indiqués.;[];;[];
338443;260854BA338443;9;Lot de deux téléphones APPLE;https://encheres-domaine.gouv.fr/lot/lot-de-deux-telephones-apple.html;2026-09-14T08:00:00+00:00;50.0;11.0;5.5;non_mentionnee;;0.0;55.5;7;True;2026-09-12;2026-09-12;35;70;20;2.2;0.0;22.2;12.8;-20.5;14.5;68;moyenne;21;90;"Les deux IMEI sont contrôlés: iPhone 11 Pro et iPhone 12 sont tous deux Find My ON, liste noire Clean et désimlockés; valeur des pièces uniquement.";"Aucune valeur d'usage ou de déblocage; capacité, batterie, écrans, cartes mères et autres composants récupérables restent inconnus.";"[{""device"": ""Les 2 iPhone du lot"", ""imei_suffix"": null, ""imei_count"": 2, ""find_my_iphone"": ""ON (2/2)"", ""verification_basis"": ""verified"", ""checked_on"": ""2026-09-12"", ""source"": ""IMEICheck.com — contrôles IMEI, liste noire et Find My effectués dans le navigateur"", ""valuation_effect"": ""Valeur pièces uniquement tant que l'ancien propriétaire ne retire pas le verrouillage d'activation."", ""items"": [{""device"": ""iPhone 11 Pro A2160"", ""imei_suffix"": ""8592"", ""find_my_iphone"": ""ON"", ""sim_lock"": ""Unlocked"", ""blacklist"": ""Clean"", ""description_state"": ""sans câble · fonctionnement non indiqué""}, {""device"": ""iPhone 12 A2403"", ""imei_suffix"": ""4229"", ""find_my_iphone"": ""ON"", ""sim_lock"": ""Unlocked"", ""blacklist"": ""Clean"", ""description_state"": ""sans câble · fonctionnement non indiqué""}]}]";imeicheck_20260912,lbc_iphone_locked_parts,ebay_iphone_locked_parts;"[""Contrôles IMEI, liste noire et Find My — IMEICheck.com"", ""iPhone bloqués et pour pièces — leboncoin"", ""iPhone bloqués pour pièces — eBay France""]";https://imeicheck.com/imei-check | https://www.leboncoin.fr/ck/telephones_objets_connectes/bloque | https://www.ebay.fr/b/Iphone-bloque/bn_7006314156
343959;260854BA343959;10;Lot de téléphones;https://encheres-domaine.gouv.fr/lot/lot-de-telephone.html;2026-09-14T08:00:00+00:00;30.0;11.0;3.3;non_mentionnee;;0.0;33.3;2;True;2026-09-12;2026-09-12;110;190;60;6.6;0.0;66.6;43.4;76.7;156.7;50;moyenne;30;120;"iPhone 14 Pro sans IMEI coté par état et pièces, sans inventer son activation; faible valeur ajoutée pour le second téléphone non identifié.";"Modèle 'SAMSUNG ONE' incohérent; activation, capacités, batteries et fonctionnement inconnus.";"[{""device"": ""iPhone 14 Pro"", ""imei_suffix"": null, ""imei_count"": 0, ""find_my_iphone"": ""INCONNU"", ""verification_basis"": ""description_only"", ""checked_on"": null, ""source"": ""Aucun IMEI publié — analyse de la description et des photos"", ""valuation_effect"": ""Cote prudente fondée sur l'état annoncé et les pièces récupérables ; l'absence de verrouillage n'est pas supposée.""}]";lbc_iphone14pro,lbc_iphone_locked_parts;"[""iPhone 14 Pro d'occasion — leboncoin"", ""iPhone bloqués et pour pièces — leboncoin""]";https://www.leboncoin.fr/c/telephones_objets_connectes/phone_brand%3Aapple%2Bphone_model%3Aiphone14pro | https://www.leboncoin.fr/ck/telephones_objets_connectes/bloque
321714;260754BA321714;15;Lot de 3 consoles de jeux;https://encheres-domaine.gouv.fr/lot/lot-de-3-consoles-de-jeux-doo-1.html;2026-09-14T08:00:00+00:00;20.0;11.0;2.2;non_mentionnee;;0.0;22.2;19;True;2026-09-12;2026-09-12;80;170;45;4.95;0.0;49.95;30.05;57.8;147.8;68;faible;30;120;Wii, PS3 Slim, DS Lite et casque filaire.;"Tout non testé; câbles PS3 absents; faible valeur unitaire.";[];;[];
329193;260454BR253611;16;Rétro-projecteur XIAOMI Mi 4K Laser Projector 150;https://encheres-domaine.gouv.fr/lot/retro-projecteur-2.html;2026-09-14T08:00:00+00:00;390.0;11.0;42.9;non_mentionnee;;0.0;432.9;2;True;2026-09-12;2026-09-12;350;750;205;22.55;0.0;227.55;122.45;-82.9;317.1;62;moyenne;21;90;Xiaomi Mi 4K Laser Projector 150, décoté comme non testé sans cordon.;"Panne laser/DMD coûteuse possible; télécommande et cordon absents/non listés.";[];lbc_xiaomi_4k;"[""Xiaomi Mi Laser Projector 150 d'occasion — leboncoin""]";https://www.leboncoin.fr/ck/photo_audio_video/xiaomi-mi-laser
304620;260635BA304620;301;Informatique divers;https://encheres-domaine.gouv.fr/lot/informatique-divers.html;2026-09-15T08:00:00+00:00;50.0;11.0;5.5;non_mentionnee;;0.0;55.5;5;True;2026-09-12;2026-09-12;200;500;105;11.55;0.0;116.55;83.45;144.5;444.5;43;faible;60;240;Douze anciennes tours Acer, vingt alimentations et sept cartes graphiques anciennes.;"Configurations et fonctionnement inconnus; GPU 512 Mo obsolètes; logistique lourde.";[];;[];
294796;260635BR294796;408;100 PC portables LENOVO E595;https://encheres-domaine.gouv.fr/lot/ordinateursportableslenovo-1.html;2026-09-15T08:00:00+00:00;3100.0;11.0;341.0;non_mentionnee;;0.0;3441.0;1;True;2026-09-12;2026-09-12;10000;18000;6215;683.65;0.0;6898.65;3101.35;6559.0;14559.0;76;moyenne;45;240;100 E595 complets: 100 EUR/unité en sortie professionnelle, 180 EUR/unité testée/vendue.;"Très gros volume, pas d'OS, batteries à contrôler; recette normale exige 100 ventes et une garantie vendeur.";[];lbc_e595,bm_e595;"[""ThinkPad E595 Ryzen 5 3500U d'occasion — leboncoin"", ""Lenovo ThinkPad E595 Ryzen 5 16/256 — Back Market""]";https://www.leboncoin.fr/ck/ordinateurs/ryzen-3500u | https://www.backmarket.fr/fr-fr/p/lenovo-e595-15-ryzen-5-3500u-ghz-ssd-256-go-16-go/7c3dcefc-9ebf-48df-8d27-50ff8082cddb
294805;260635BR294805;409;12 PC portables LENOVO;https://encheres-domaine.gouv.fr/lot/12pcportableslenovo-1.html;2026-09-15T08:00:00+00:00;440.0;11.0;48.4;non_mentionnee;;0.0;488.4;2;True;2026-09-12;2026-09-12;1200;2000;745;81.95;0.0;826.95;373.05;711.6;1511.6;77;moyenne;30;150;11 L580 i5-8250U et un L570: environ 100 EUR/unité en lot et 160-180 EUR au détail, sous les prix particuliers observés.;"Pas d'OS; état des batteries/écrans à vérifier; volume de 12 unités.";[];lbc_l580;"[""ThinkPad L580 i5-8250U d'occasion — leboncoin""]";https://www.leboncoin.fr/ck/ordinateurs/lenovo-thinkpad-l580
